Order Date,Ship Date,State,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
2015-09-21,2015-09-23,California,7.9,2,0.0,2.528,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-12-02,2014-12-06,Texas,58.36,5,0.6,-24.803,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-12-02,2014-12-06,Texas,16.464,7,0.2,1.4406,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-02,2014-12-06,Texas,39.96,5,0.6,-23.976,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-09-21,2014-09-22,Nebraska,25.96,2,0.0,7.5284,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-21,2014-09-22,Nebraska,36.27,3,0.0,10.881,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-21,2014-09-22,Nebraska,6.48,1,0.0,3.1104,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-12,2014-04-17,California,1075.088,14,0.2,94.0702,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-12,2014-04-17,California,438.368,4,0.2,38.3572,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-12,2014-04-17,California,18.088,7,0.2,6.5569,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,2014-04-17,California,308.499,3,0.15,-18.147,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,2017-10-27,Arkansas,13.36,4,0.0,4.1416,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,2017-10-27,Arkansas,39.96,2,0.0,18.7812,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-20,2017-10-27,Arkansas,145.85,5,0.0,70.008,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-25,2016-10-28,Florida,783.96,5,0.2,78.396,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-11-01,2015-11-04,Oregon,7.88,1,0.2,1.773,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,2017-11-08,New Mexico,41.37,3,0.0,17.3754,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-12,2015-05-16,California,12.84,3,0.0,5.778,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-05-12,2015-05-16,California,25.68,6,0.0,11.556,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-09-07,2015-09-11,Texas,47.516,2,0.3,-2.0364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-07-25,2015-07-27,Washington,9.42,2,0.0,0.471,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-07-25,2015-07-27,Washington,12.96,2,0.0,6.2208,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-07-25,2015-07-27,Washington,704.9,5,0.0,56.392,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25,2015-07-27,Washington,561.568,2,0.2,28.0784,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-16,2015-11-18,Wisconsin,179.82,9,0.0,84.5154,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-11-16,2015-11-18,Wisconsin,185.58,6,0.0,76.0878,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-16,2015-11-18,Wisconsin,214.11,3,0.0,36.3987,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-16,2015-11-18,Wisconsin,999.96,4,0.0,229.9908,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-16,2015-11-18,Wisconsin,653.55,3,0.0,111.1035,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-09-01,2015-09-08,Massachusetts,114.6,5,0.0,51.57,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,2015-09-08,Massachusetts,60.74,1,0.0,15.185,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,2015-09-08,Massachusetts,124.36,2,0.0,27.3592,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-09-01,2015-09-08,Massachusetts,1088.76,6,0.0,315.7404,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-05,2016-05-08,California,6.72,5,0.2,2.352,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-05,2016-05-08,California,298.776,3,0.2,7.4694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-31,2017-01-05,California,302.376,3,0.2,22.6782,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-09-18,2017-09-20,Texas,8.928,2,0.2,0.558,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-18,2017-09-20,Texas,47.584,2,0.2,-2.974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-25,2014-09-30,Texas,33.792,8,0.2,10.56,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-09-25,2014-09-30,Texas,300.5328,2,0.32,-97.2312,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,2014-09-30,Texas,2.724,2,0.8,-4.3584,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,2014-09-30,Texas,3.264,2,0.2,1.1016,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-04-23,2016-04-26,Ohio,108.336,6,0.2,37.9176,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-04-23,2016-04-26,Ohio,55.92,5,0.2,6.291,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-23,2016-04-26,Ohio,78.304,2,0.2,29.364,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-11-01,2014-11-05,Oregon,443.92,5,0.2,-94.333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-11-01,2014-11-05,Oregon,155.976,3,0.2,54.5916,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-26,2017-01-31,Alabama,15.47,7,0.0,4.1769,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,2017-01-31,Alabama,7.16,2,0.0,3.4368,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-11,2017-11-16,California,10.89,1,0.0,2.8314,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-11,2017-11-16,California,19.44,3,0.0,9.3312,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-11,2017-11-16,California,121.6,5,0.2,39.52,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-09,2016-06-12,Florida,695.7,2,0.5,-27.828,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-03,2015-09-08,New York,120.33,1,0.0,31.2858,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-03-14,2014-03-19,Virginia,1139.92,4,0.0,284.98,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,2017-09-04,North Carolina,229.544,7,0.2,83.2097,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-23,2017-03-27,Texas,143.728,2,0.2,-32.3388,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-05-18,2017-05-22,Pennsylvania,36.048,3,0.2,-0.9012,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-27,2016-12-31,Illinois,845.488,8,0.3,-12.0784,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-11-17,2017-11-20,Massachusetts,50.94,3,0.0,14.2632,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,2017-09-15,Illinois,762.594,3,0.8,-1143.891,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,2017-04-15,Georgia,56.28,6,0.0,15.7584,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-08,2017-04-15,Georgia,2690.97,3,0.0,1264.7559,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,2016-12-03,Florida,7.434,6,0.7,-5.6994,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-02,2016-06-05,Pennsylvania,64.784,1,0.2,-12.9568,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-17,2017-12-22,Indiana,28.16,4,0.0,13.2352,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-19,2016-03-21,New York,14.98,1,0.0,6.8908,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-03-19,2016-03-21,New York,20.32,4,0.0,6.9088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-08-20,2017-08-20,Massachusetts,40.29,3,0.0,10.4754,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-07-25,2017-07-31,South Dakota,20.23,7,0.0,9.5081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-26,2016-08-29,California,1603.136,4,0.2,100.196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-08-15,2016-08-17,North Carolina,225.296,2,0.2,22.5296,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,2017-05-23,Georgia,67.8,4,0.0,4.068,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,2017-05-23,Georgia,377.97,3,0.0,98.2722,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-19,2017-05-23,Georgia,1628.82,9,0.0,374.6286,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,2017-05-23,Georgia,286.93,7,0.0,140.5957,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-12,2017-08-17,Florida,20.736,4,0.2,7.2576,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-13,2017-08-13,California,31.44,3,0.0,8.4888,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-08-13,2017-08-13,California,83.79,7,0.0,22.6233,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-13,2017-08-13,California,59.52,3,0.0,15.4752,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-13,2017-08-13,California,31.92,4,0.0,9.2568,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-11-10,2016-11-12,Ohio,14.72,5,0.2,-3.312,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-11-10,2016-11-12,Ohio,38.976,3,0.2,-2.436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-06-12,2017-06-19,Florida,17.088,2,0.2,1.068,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-03-22,2014-03-26,Arizona,74.352,3,0.2,23.235,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-22,2014-03-26,Arizona,314.352,3,0.2,-35.3646,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,2017-06-20,California,4.26,1,0.0,1.7466,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,2017-11-22,California,811.28,8,0.0,24.3384,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-29,2017-12-31,New York,6.03,3,0.0,2.9547,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-01-21,2016-01-23,California,153.568,2,0.2,-5.7588,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-21,2016-01-23,California,1013.488,7,0.2,76.0116,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-15,2016-01-19,New Jersey,52.34,2,0.0,24.5998,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-15,2016-01-19,New Jersey,4.66,2,0.0,1.3514,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15,2016-01-19,New Jersey,254.97,3,0.0,91.7892,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,2016-09-23,New Jersey,25.44,6,0.0,12.72,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,2016-09-23,New Jersey,27.93,3,0.0,8.0997,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-02-21,2014-02-25,Illinois,8.85,5,0.8,-13.7175,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,2016-11-16,California,6.96,4,0.0,2.2272,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-30,2016-02-03,California,17.456,2,0.2,5.8914,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-18,2016-10-22,Arizona,307.92,5,0.2,-34.641,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-12-18,2017-12-19,California,6.63,3,0.0,1.7901,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-18,2017-12-19,California,12.96,2,0.0,6.2208,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-12-18,2017-12-19,California,32.4,5,0.0,15.552,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-02,2017-11-06,Washington,23.85,5,0.0,10.7325,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-29,2014-05-01,Louisiana,51.96,2,0.0,12.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,2014-05-01,Louisiana,17.94,3,0.0,8.6112,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,2017-10-29,New York,11.56,2,0.0,5.6644,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-23,2017-10-29,New York,26.4,5,0.0,11.88,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-23,2017-10-29,New York,69.08,11,0.0,29.0136,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-10-23,2017-10-29,New York,35.88,3,0.0,10.0464,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-30,2014-04-03,New York,49.65,5,0.0,20.853,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-04,2016-01-09,North Carolina,959.968,4,0.2,119.996,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-04-26,2015-04-30,Texas,408.422,2,0.3,-5.8346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-09-12,2015-09-17,New York,479.984,2,0.2,59.998,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-09-12,2015-09-17,New York,12.6,4,0.0,6.048,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-11,2017-09-15,Georgia,184.66,7,0.0,84.9436,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-12,2016-06-17,Illinois,23.12,5,0.2,8.381,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-27,2016-07-01,Illinois,37.464,7,0.2,12.1758,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-27,2016-07-01,Illinois,539.658,3,0.3,-7.7094,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,2014-09-30,Washington,310.12,2,0.0,80.6312,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-11-03,2017-11-09,Minnesota,8.56,2,0.0,3.852,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-03,2017-11-09,Minnesota,52.4,5,0.0,14.148,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-11-03,2017-11-09,Minnesota,14.94,3,0.0,6.8724,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-02-19,2017-02-23,Washington,11.22,3,0.0,0.2244,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-11-05,2015-11-09,Florida,387.136,4,0.2,24.196,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-16,2014-06-21,New York,41.4,5,0.0,19.458,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-06-16,2014-06-21,New York,35.0,4,0.0,10.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-16,2014-06-21,New York,39.552,3,0.2,14.3376,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12,2015-10-17,Indiana,135.72,3,0.0,35.2872,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-10-12,2015-10-17,Indiana,12.56,2,0.0,5.652,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12,2015-10-17,Indiana,263.96,4,0.0,71.2692,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-08-27,2017-08-30,Texas,5.952,1,0.2,0.372,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-23,2016-11-23,Pennsylvania,15.8,5,0.2,2.37,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-11-23,2016-11-23,Pennsylvania,14.368,2,0.2,3.9512,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-11-23,2016-11-23,Pennsylvania,70.448,7,0.2,12.3284,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-01-30,2017-01-30,California,129.3,2,0.0,6.465,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-11-30,2015-12-03,Texas,3.882,3,0.8,-5.823,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-28,2014-07-04,Michigan,6.08,1,0.0,3.04,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-02,2014-09-05,New York,19.9,1,0.0,8.955,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-02,2014-09-05,New York,70.71,1,0.0,4.9497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-07-10,2017-07-14,Georgia,18.84,3,0.0,7.9128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-06-04,2017-06-10,Minnesota,8.64,3,0.0,2.5056,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,2017-10-26,North Carolina,1633.188,4,0.7,-1306.5504,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-18,2017-11-24,Michigan,19.76,4,0.0,8.2992,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-08-08,2015-08-08,California,6.608,2,0.2,2.2302,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08,2015-08-08,California,7.28,2,0.2,2.73,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08,2015-08-08,California,144.784,1,0.2,10.8588,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,2016-12-12,Washington,156.792,1,0.2,13.7193,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-06,2016-12-12,Washington,431.976,3,0.2,26.9985,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-06,2016-12-12,Washington,35.89,1,0.0,16.1505,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-12-06,2016-12-12,Washington,47.208,7,0.2,15.3426,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,2016-12-12,Washington,248.08,7,0.0,116.5976,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-06,2016-12-12,Washington,189.7,5,0.0,89.159,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-06,2016-12-12,Washington,59.808,3,0.2,19.4376,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,2017-03-31,Wisconsin,90.99,1,0.0,14.5584,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,2017-03-31,Wisconsin,1526.56,7,0.0,427.4368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,2017-03-31,Wisconsin,368.97,3,0.0,40.5867,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,2017-11-24,California,305.01,9,0.0,76.2525,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-11-19,2017-11-24,California,18.7,1,0.0,7.106,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-11-04,2016-11-05,California,38.29,7,0.0,16.4647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
